Date,Name,Comment
Tue Jun 16 08:24:29 PDT 2009,pauwlo7,@mileycyrus  well  hello miley  hows life as a big star dont you get sick of all  the paps ???  message me back ))
Thu Jun 25 09:47:19 PDT 2009,TomboyTigress,@yurhighness What's your blogalicious deliciousness address? I read your first post (awesome btw)...but I didn't save the addy. 
Thu Jun 25 08:45:18 PDT 2009,wolfmank,Catastrophic failure handled...   3/8 raid drives bit the dust at the same time....     hooray for backups!!! now to yell at HP Support.
Tue Jun 16 07:50:03 PDT 2009,anne_may_louise,"got to knuckle down and study real hard this year, 2 more years at uni then gonna find me an amazing job "
Thu Jun 25 09:08:46 PDT 2009,LOLproductions4,Andrea got separators on her teeth 
Thu Jun 25 08:54:58 PDT 2009,cassandraharles,Hate Rain  blah
Tue Jun 16 08:34:46 PDT 2009,shynquietshadow,enjoyinglake tahoe w/my redhead 
Tue Jun 16 07:14:54 PDT 2009,ekkentroslife,I just blogged  Best Foot Forward http://bit.ly/13JLQv
Tue Jun 16 08:14:23 PDT 2009,Vodkaslur,@TrueTiger its mine silly  lol what happened to yours !?
Tue Jun 16 08:26:47 PDT 2009,lorenita327,@boybandjunkie he gives good ones  @ebassman
Tue Jun 16 08:04:28 PDT 2009,arifgan,"@stefannava @LiquidWeb Stefan bud, how do I get some traction on my LiquidWeb support tickets? "
Tue Jun 16 06:48:43 PDT 2009,DragonsKitchen,"@JazzyBel Have a great time, baby. "
Tue Jun 16 08:24:29 PDT 2009,Dannymassacur,Good morning. 
Thu Jun 25 09:59:44 PDT 2009,_tipperary,@whatswhat_sian so sad ... 
Tue Jun 16 07:33:12 PDT 2009,keithdriscoll,@andrewbonds No. But I need people to stop replying to me as if I endorse them - One more time and I block you 
Tue Jun 16 06:54:54 PDT 2009,s0mmerspr0ssen,"Chemistry's nearly OVER, yes! "
Tue Jun 16 08:26:50 PDT 2009,amordejesus,I'm so excited for today! I get to see courtney...my bible study starts and afw starts  i've missed my girls!
Thu Jun 25 09:06:07 PDT 2009,Pooshacaca,I wanted to be up two hours ago... 
Thu Jun 25 10:28:12 PDT 2009,demetriab,@teemwilliams tell her to pray for me too!! i have the same problem 
Tue Jun 16 08:09:42 PDT 2009,AimeeIsAmazing,is getting the new env tuch today  woopwoop
Thu Jun 25 09:54:08 PDT 2009,janie_lynn,watching clips fro kfest which i didn't get 2 g2 
Tue Jun 16 07:33:16 PDT 2009,SongoftheOss,@shandreen and *hugs* to you 
Thu Jun 25 08:29:31 PDT 2009,sammyhancock,@KarrisFoxy lol I couldn't read this earlier and now I'm back home 
Tue Jun 16 08:26:45 PDT 2009,xtiantanja1015,I was very surprised after stepping on the scale this morning....  Trying to keep it up!
Tue Jun 16 07:41:30 PDT 2009,musicXCHiiCK,I'm so ready for November! 
Tue Jun 16 07:58:07 PDT 2009,jesszula,@Recession101 your webpage link doesn't work. interested in reading more! 
Tue Jun 16 07:08:58 PDT 2009,Jolene07,@jasminekpk I feel we should throw a global celebration party for LVaTT. LVaTT FTW. 
Thu Jun 25 10:11:32 PDT 2009,prosodic,"RIP Farrah Fawcett. I told my husband a couple days ago that I wondered if she'd live long enough to marry Ryan O'Neal. Sadly, no. "
Thu Jun 25 10:24:32 PDT 2009,SatisfyingGod,On twitter about to tweet as much as I can before I go to a funeral  I hate going to funeral's!!!!!! Two in one month  
Tue Jun 16 08:07:01 PDT 2009,kellyaddington,Lots of work to do today. Brining positive change to the world can be very time consuming! 
Tue Jun 16 06:56:39 PDT 2009,lolo7,@gobullet I'm eatin a bagel and coffee 
Tue Jun 16 07:51:58 PDT 2009,lisa_strobel,english is over  yeah --&gt; but tomorrow i have to come to school for 4 (!!!!) hours extra lesson in maths... omg :-!
Thu Jun 25 08:37:58 PDT 2009,stuartma,Top down. Sudden downpour. You do the math 
Thu Jun 25 09:53:57 PDT 2009,giazzpet,RIP Farrah Fawcett so sorry to hear the news 
Tue Jun 16 06:54:55 PDT 2009,zen_devil_duck,@jkkc97 It's my alter ego of several years. Long story. 
Thu Jun 25 09:56:06 PDT 2009,Toxzilla,"@msgoofy1970: Well, I owe ya some gas money...but it's not near that much.  Be careful with Wayne. "
Thu Jun 25 09:00:26 PDT 2009,StrongIvy_FMB,"I don't know what could make this better, but something needs to happen fast! "
Thu Jun 25 09:33:24 PDT 2009,TeaKrtic,grr. why is it sooo hot.. they pools too cold to go in 
Thu Jun 25 09:20:43 PDT 2009,smithant,@dp4 I stopped with the hair color after it once turned out way too dark. Friends told me I looked like a Romulan on Star Trek. 
Tue Jun 16 07:49:55 PDT 2009,nizm,@heycarsten Good to see you on Nizmlab. We just fixed the counters. Next time you add a video it will say &quot;2&quot; 
Tue Jun 16 07:43:50 PDT 2009,SamHolmes,"@Cocoia Clicker, i hate accidental taps and dont see why you need tap when you only have to click down the pad "
Tue Jun 16 08:00:26 PDT 2009,ichigos,"I just woke up and...I guess I'm going to work on my Temari app. I have strawberry fruit snacks, so I'll eat those for breakfast. "
Tue Jun 16 07:48:10 PDT 2009,TheFringeThing,A very belated apology is in order to all my fine Twitter friends for the #followfriday mentions. The sincerest of thank yous to you all 
Thu Jun 25 09:23:05 PDT 2009,delaneyroach,Sports Day tomorrow. woo! 
Tue Jun 16 08:30:42 PDT 2009,Emiaj20,"Go buy the new Jonas Brothers album Lines, Vines and Trying Times NOW its really really good great in fact so GO BUY IT "
Thu Jun 25 10:28:25 PDT 2009,mzcaramelfrapp,"ugh, all my pics r too bog 4 twitter "
Tue Jun 16 07:31:31 PDT 2009,bombayntonic,Its 10:30 am and I'm already finished my work for the day.  Just a few meetings and I'm done 
Tue Jun 16 07:50:10 PDT 2009,kinderriegel,@AddictedToJones Elie uploaded it for me a while ago  http://www.mediafire.com/file/bomiqbt5nzy/mcfly
Thu Jun 25 10:01:41 PDT 2009,Vonnie617,We really need to keep doing our parts to help find a cure for cancer. Too many lives have been loss to cancer. RIP Aunt Alice I love you 
Thu Jun 25 09:20:31 PDT 2009,wheresmypornmag,We had a great party with a foam machine today at school! It was really fun except of the fact that my hair curled because it got wet 
Tue Jun 16 07:41:23 PDT 2009,sirdansealot66,Work can be such a drag queen sometimes. Thank god for 5 hour energy shots! 
Tue Jun 16 08:01:47 PDT 2009,SheanyYasTaj,I only love u. 
Tue Jun 16 08:30:35 PDT 2009,lenikaspi,Watching Twilight... again 
Thu Jun 25 08:25:54 PDT 2009,Liver_lou,@ddevotchka I wasn't smothering you 
Thu Jun 25 10:18:16 PDT 2009,Pattywag,Its about that time for lunch...and i have only 3 dollars. 
Tue Jun 16 06:52:47 PDT 2009,JonMountjoy,@forcesmith Check out this blog post - should help with a rich text editor for your blog  http://bit.ly/s86h2
Tue Jun 16 06:59:01 PDT 2009,sazbean,@hashMagento @usegraymatter thanks for sending on those links 
Tue Jun 16 07:04:41 PDT 2009,platype,just saw Sunshine Cleaning. pretty good movie. the cut scenes are 'missing' 
Tue Jun 16 06:50:44 PDT 2009,rachelfinder,Happy birthday @wanbaclone!  This song says everything your birthday card would say.   â« http://blip.fm/~8bfg6
Tue Jun 16 08:01:50 PDT 2009,yuvipanda,"@srukrish I'll be free for a couple hours tomorrow evening, before diving into EDC. Send me a DM or mail me, will come online "
Thu Jun 25 10:13:49 PDT 2009,jogirly77,is really sad Farrah Fawcett died....I really want to go watch old Charlie's Angels episodes now... 
Thu Jun 25 08:38:43 PDT 2009,flamestone,Just spent about an hour eating an apple. Hate feeling ill 
Tue Jun 16 07:34:55 PDT 2009,SWNT,@chalenejohnson Hey Chalene! I want to start by saying that I LOVE all of the TJ's!!! Many thanks to come up with something real fun 
Tue Jun 16 07:04:42 PDT 2009,khaezy,Addicted to @THEmandymoore 's i could break your heart any day of the week 
Tue Jun 16 06:54:48 PDT 2009,jenwagner,@mguhlin ohhh -- okay -- YOU can help me later.      clapping for your success!!!
Thu Jun 25 08:18:24 PDT 2009,sydneycherro,@kendravvv I think you should just call me whenever you can. I have a lot of stuff to do including how I'm getting my phone 
Thu Jun 25 09:30:59 PDT 2009,nicole_haydenx,No well  :O xx
Tue Jun 16 07:04:47 PDT 2009,CatherinVentura,@gothammedia  He claims not...
Thu Jun 25 10:01:50 PDT 2009,RRB_1311,@milkbone19 I know girl. So sad   http://myloc.me/5CGf
Thu Jun 25 08:03:18 PDT 2009,Marsmini,Lying on the couch with a migraine 
Thu Jun 25 10:26:40 PDT 2009,geraldsaul,"@gillieschick Your boyfriend misses you, too. "
Tue Jun 16 06:50:47 PDT 2009,shellrawlins,Hi everyone i've had enough now whats happening 
Thu Jun 25 09:16:48 PDT 2009,WhatsTheT,@assante I think he is at work. but his laptop is not working right now 
Thu Jun 25 08:44:45 PDT 2009,TheSpick,http://twitpic.com/8dlzj - Aaarrrrgghhhh!! Can't be there that night... 
Thu Jun 25 09:18:55 PDT 2009,LiberalMormon,@skylos That's too bad 
Thu Jun 25 08:40:35 PDT 2009,mandimbrown,I want ike to come home. 
Tue Jun 16 07:08:56 PDT 2009,eightynine25,@chabcoyiuto Don't forget to sign the card thing 
Tue Jun 16 07:43:47 PDT 2009,AmyAeroplane,"@jakebells BRB, writing 1000th book about you "
Tue Jun 16 06:52:56 PDT 2009,angrylilgurl,Omg my mom already had her surgery... And she's fine! 
Tue Jun 16 07:15:01 PDT 2009,specialk1177,"@toricrzy Um yummy, I'm hating you right now "
Thu Jun 25 08:38:20 PDT 2009,chucky159,"NK ship must refuel somewhere, Singapore? Heading for somewhere, Burma? = Singapore on the horns of a delemma "
Tue Jun 16 07:45:54 PDT 2009,MaeLoves,Gettin ready to bounce! 
Thu Jun 25 09:18:18 PDT 2009,jojo71489,My grandma is going to be in intensive care for the next week. I hope she gets better soon 
Thu Jun 25 08:24:09 PDT 2009,krystamaryrose,"just spent an hour making homemade ravioli. mmmm. heading to work, then hanging out with ry. hopefully my phone comes today "
Thu Jun 25 08:15:28 PDT 2009,Waylin,@oustcat Sorry. I have no charms or skills to assist you. Good luck. 
Thu Jun 25 10:11:12 PDT 2009,MeBeMerna,"Btw today is the last day of school !  , next year grade 8 bby! Might go swimming after school with Erin and Hope :'D"
Thu Jun 25 10:13:44 PDT 2009,grimmtooth,"So long, Farrah - http://www.cnn.com/2009/SHOWBIZ/TV/06/25/obit.fawcett/index.html - "
Thu Jun 25 09:26:32 PDT 2009,siriusblack4,So I accomplished nothing today!  At least I have tomorrow off so maybe I'll get things done then.
Thu Jun 25 08:37:27 PDT 2009,MzChynaPNK,Feelin' used and abused... 
Tue Jun 16 07:46:06 PDT 2009,DeelishDiscord,@intheloopnyc LOL what time tomorrow would you like to meet up? Lemme know 
Thu Jun 25 09:22:38 PDT 2009,Mysticnyx06,sad that I got screwed out of going to EDC this weekend.... 
Tue Jun 16 08:36:55 PDT 2009,krazikiddx09,Getting ready to have a picnic in the park w/ muh partner in crime and bestie! Oh! Press ctrl+t and then ctrl+f on itunes for a surprise! 
Tue Jun 16 08:28:49 PDT 2009,rawr_becca,@MeganGriffiths thats one way to look at it! 
Tue Jun 16 07:21:06 PDT 2009,kristafreeman,@tonyhawk what a doll baby... thx 4 sharing 
Thu Jun 25 09:16:11 PDT 2009,RunHLRun2,@1capplegate  x100. I'll miss the show.
Tue Jun 16 06:56:54 PDT 2009,lenseffect,"L.S.G. - &quot;Rotation&quot; from the Black Album, sorry from the Best Album  â« http://twt.fm/162494"
Tue Jun 16 08:06:24 PDT 2009,faith_phoenix,@RealBillBailey gutted i couldnt get tickets for your show tonight in manchester  but have a great one!! 
Thu Jun 25 09:22:42 PDT 2009,ShellCourchaine,At work. Enjoying another overcast morning.  Shelley need coffee.
Thu Jun 25 10:19:49 PDT 2009,Ivoryblossum,darn it! all that work to get my OS back in English and it doesn't even have the options I want. Think i need to install some software 
Thu Jun 25 08:12:02 PDT 2009,love_fool,i am sick  and my mom is making me work. i just want to be curled up in bed.
Thu Jun 25 08:32:30 PDT 2009,ang_w,"Bah. I cannot get iplayer to work on the tv. I was hoping to see the Mauresmo match, but am now relegated to iplayer online "
Thu Jun 25 09:20:37 PDT 2009,georginamorris3,@DannyDichio Are you retiring at the end of the season? It will be a real shame! 
Tue Jun 16 06:48:42 PDT 2009,CollinStraka,@TraceyHewins I deleted all of the dead weight I was following 
Thu Jun 25 09:16:36 PDT 2009,tltaylor23,@DENISE_RICHARDS man you guys are early birds.. I couldnt drag my butt out of bed to work out this morning at 6 
Thu Jun 25 08:31:57 PDT 2009,magistral_v,waah I wanna watch Unbroke: What You Need To Know About Money!!! But I can't seem to find it... Garr. 
Thu Jun 25 09:26:42 PDT 2009,marianne420,Packing ...... 
Thu Jun 25 09:37:08 PDT 2009,aryousavvy,Transformers 2 was pretty cool... Couldn't see Isabel Lucas as anything but 'stupidflowerbitchfromH&amp;Awhogetsimpregnatedbyevilcult' though 
Thu Jun 25 08:58:32 PDT 2009,vajburgess,"@pibworth Hey Lauren, how are you?! Weather not so great here now. Looks like rain  What's new in Barrie?"
Thu Jun 25 10:07:41 PDT 2009,Karoseyn,@fae_kae I just found out. Sad 
Tue Jun 16 07:33:29 PDT 2009,o0omunkieo0o,@annettekelley @BlueArmyRULES @katyhelena how are you three? i am doing well... just got out of a staff meeting... 
Tue Jun 16 08:06:11 PDT 2009,theacl,@ceciliepoulsen is here 
Thu Jun 25 08:18:12 PDT 2009,oheather78,@LushLtd Black Pearl is my favorite bomb!  So sad it got cut.    Still have some in my stash.
Tue Jun 16 08:36:42 PDT 2009,JadoreConcierge,"Good morning Chicago, I love this city! "
Tue Jun 16 07:39:14 PDT 2009,iselinfjeldstad,just got the new Jonas Brothers CD - wii  &lt;3
Tue Jun 16 07:43:52 PDT 2009,spartaness,Per Kids Request..(1 &amp; 3yrs old)  â« http://blip.fm/~8bizx
Thu Jun 25 08:19:42 PDT 2009,Leeennny,b don't go please? 
Tue Jun 16 08:38:41 PDT 2009,BeBo_Evilbunny,@PJA4ever Back.. 
Thu Jun 25 09:31:13 PDT 2009,roberthruzek,@bradshorr Good grade! I think I failed; won't work through our firewall. 
Thu Jun 25 10:11:45 PDT 2009,Vicbru72,A true icon has left us......    Sending a prayer to farrah's family.....
Thu Jun 25 10:03:42 PDT 2009,MISSESPYT,omg farrah fawcett rest in peace. she is in a better place now  now she really is an angel 
Thu Jun 25 08:54:11 PDT 2009,nKarinc,Couldn't stop laughing at my sister's Simon Cowell get up today for golf practice. Too bad I left the pictures at the office 
Thu Jun 25 10:08:09 PDT 2009,valg2038,@Amby702 she died? Aww  http://myloc.me/5CKC
Tue Jun 16 07:04:35 PDT 2009,Propaganda2,@meaningoftruth @chrys73 ahhahah u 2 are exaggerated 
Thu Jun 25 08:17:24 PDT 2009,sushisuccubus,@SpacePirateRil Damn. I should learn to keep my big mouth shut. 
Tue Jun 16 07:33:21 PDT 2009,yoonkit,@meeshly the only place to live! 
Thu Jun 25 10:10:14 PDT 2009,davidokubo,feeling sad that farrah fawcett has died 
Thu Jun 25 09:26:25 PDT 2009,Ashes05,Dustin hugged me goodbye and my necklace hurt me. Hes so tall now my baby cousin is growing to fast 
Thu Jun 25 09:09:11 PDT 2009,emmanuellaiero,"@neszlifeasmcrmy haha i want to give a big hug to bob too! XD no, i cant sleep  wbu?"
Tue Jun 16 07:51:53 PDT 2009,Dazz,"@nayala interesting, you have an office just for you. One of these days I'll drop by! That's if you're not having dinner with someone "
Tue Jun 16 08:30:25 PDT 2009,JBnVFCLover786,@ashley_eastwest Lmao yeah you are slow 
Tue Jun 16 07:58:10 PDT 2009,lovejonas_x,Yey @Jonasbrothers LVATT is trending 
Thu Jun 25 10:20:21 PDT 2009,TirEoghain09,lovely day!lol! sunburn 
Tue Jun 16 08:36:44 PDT 2009,islandchic,@minglebar thanks for checking on it 
Thu Jun 25 09:27:22 PDT 2009,Q_Crush,@rells02 wow its not a good day so far  hope it gets better
Tue Jun 16 08:32:36 PDT 2009,Frans_P,@lovecookies inspired by your positive charisma I'm following you 
Thu Jun 25 09:28:57 PDT 2009,amyqchow,does not want to do another presentation! i am going to be dead by the end of this summer w/ all this public speaking i have to do 
Thu Jun 25 09:00:19 PDT 2009,kyleburnside,I wish I was hiking on the appalachian trail 
Thu Jun 25 09:35:28 PDT 2009,malfunct,"@gamingangel for me its way too late, worked all night  sucked"
Tue Jun 16 08:09:52 PDT 2009,RachelAppel,"@ssr667 At least you're in the good half of the state  (wow, they are so going to hate me out in west PA)"
Tue Jun 16 08:28:35 PDT 2009,EricaBlasberg,Thanks for all these great suggestions!!! Makes me really appreciate twitter a lot more than I ever thought I would!!! 
Tue Jun 16 07:41:31 PDT 2009,audreythebaby,Leverage marathon!  weeee! http://www.greatstufftv.com/?s=leverage
Thu Jun 25 10:07:42 PDT 2009,claud_FACE,oh my gosh. rip farrah fawcett. people always base me on her and now she's gone. this is tragic. 
Tue Jun 16 08:09:51 PDT 2009,iamsuperclaire,"and hurray, I finally got paid for doing all the housework. I hence thereforth have a job - domesticated maid. "
Tue Jun 16 06:50:46 PDT 2009,EvonneHo,problems solved! 
Tue Jun 16 08:09:39 PDT 2009,rponte,@fgrehm what laptop did you buy? 
Thu Jun 25 09:16:59 PDT 2009,nisfornaomi,@sushiannnn I'm drawing like nobody's business too 
Thu Jun 25 08:14:09 PDT 2009,Canadian_Paula,@DonnieWahlberg Boo. I'm not going. Sad. 
Thu Jun 25 08:41:37 PDT 2009,gezika,http://twitpic.com/8dloi - Look what just happened. I'm ok but my baby is not! 
Thu Jun 25 10:16:09 PDT 2009,dreamsevolve,"It's sad about Farah, and her partner was planning to marry her ... "
Thu Jun 25 08:05:57 PDT 2009,janetsoo,wanting to go home 
Thu Jun 25 09:14:55 PDT 2009,jacquelynruth,All the people I really want to have lunch with live in other states. Or countries. Big 
Tue Jun 16 08:16:26 PDT 2009,faiznurdavid,"@fanafatin hmm, its ok then. hehe. so when u wanna hangout? "
Tue Jun 16 08:00:10 PDT 2009,angelamalimet,"Tomorrow, I only have one class to attend! Yay, happiness! "
Thu Jun 25 08:50:21 PDT 2009,citybirdie,A show about fat people dancing. Because everything is funnier when fat people do it? 
Thu Jun 25 09:01:53 PDT 2009,alyssafelicano,"AHHHHH Its really here, time for me to be on my own  this is hitting me big time!"
Thu Jun 25 10:09:58 PDT 2009,Architek1,This one works.  RIP  Classic .....In ode to my nine year old crush: http://bit.ly/fEWSL
Tue Jun 16 07:55:57 PDT 2009,EllieMayBellie,SUMMER IS HERE!!! &lt;3 and yet my insane schedule just keeps going 
Tue Jun 16 08:24:41 PDT 2009,DeanLemon,"82 followers, thats cool  cheers for watching me tweet lol, tell your friends to follow me too, i want 100 followers "
Thu Jun 25 09:58:09 PDT 2009,MystStar,"Farrah faucett has lost her battle with cancer.  I adored her growing up, even had the Farrah haircut. "
Thu Jun 25 09:06:56 PDT 2009,MsTiffanyAmore,"Wow, Farrah Fawcet's in her final stages of anal cancer, she only has a few hours left. How sad  Live ur life ppl! Make each moment count!"
Thu Jun 25 09:38:43 PDT 2009,godonlyknows19,@Wossy cant believe you got rubbish like blue on the show 
